SimTime,OUT[9:0]
47921,0000010010
47961,0000010000
48001,0000010100
48041,0000001110
48081,0000010100
48121,0000010000
48161,0000010100
48201,0000010000
48241,0000010100
48281,0000010000
48321,0000010010
48361,0000010010
48401,0000010010
48441,0000010000
48481,0000010100
48521,0000010010
48561,0000010010
48601,0000010000
48641,0000010010
48681,0000010010
48721,0000010000
48761,0000010010
48801,0000010100
48841,0000010100
48881,0000001110
48921,0000010100
48961,0000010000
49001,0000010010
49041,0000010010
49081,0000010110
49121,0000001110
49161,0000010100
49201,0000001110
49241,0000010110
49281,0000010010
49321,0000010010
49361,0000010000
49401,0000010100
49441,0000010000
49481,0000010100
49521,0000010010
49561,0000010010
49601,0000010010
49641,0000010000
49681,0000010110
49721,0000010000
49761,0000010100
49801,0000001110
49841,0000010110
49881,0000010010
49921,0000010010
49961,0000010000
50001,0000010100
50041,0000010010
50081,0000010010
50121,0000010100
50161,0000010000
50201,0000010110
50241,0000001110
50281,0000010110
50321,0000001110
50361,0000010110
50401,0000010000
50441,0000010100
50481,0000010010
50521,0000010010
50561,0000010100
50601,0000010000
50641,0000010110
50681,0000001110
50721,0000010110
50761,0000010000
50801,0000010100
50841,0000010010
50881,0000010010
50921,0000010100
50961,0000010000
51001,0000011000
51041,0000001110
51081,0000010100
51121,0000010100
51161,0000010010
51201,0000010010
51241,0000010010
51281,0000010110
51321,0000001110
51361,0000010110
51401,0000010010
51441,0000010010
51481,0000010100
51521,0000010010
51561,0000010100
51601,0000001110
51641,0000011000
51681,0000010010
51721,0000010000
51761,0000010110
51801,0000010000
51841,0000010110
51881,0000010010
51921,0000010010
51961,0000010010
52001,0000010100
52041,0000010110
52081,0000001110
52121,0000010110
52161,0000010010
52201,0000010100
52241,0000010100
52281,0000001110
52321,0000011000
52361,0000010000
52401,0000010100
52441,0000010110
52481,0000001110
52521,0000011000
52561,0000010000
52601,0000010100
52641,0000010110
52681,0000001110
52721,0000011000
52761,0000010000
52801,0000010100
52841,0000010110
52881,0000001110
52921,0000011000
52961,0000010000
53001,0000010100
53041,0000010110
53081,0000001110
53121,0000011000
53161,0000010000
53201,0000010100
53241,0000010110
53281,0000010000
53321,0000010110
53361,0000010010
53401,0000010100
53441,0000010110
53481,0000001110
53521,0000010110
53561,0000010010
53601,0000010100
53641,0000010110
53681,0000010010
53721,0000010010
53761,0000010110
53801,0000010000
53841,0000011000
53881,0000010010
53921,0000010010
53961,0000010110
54001,0000010010
54041,0000010100
54081,0000010100
54121,0000010010
54161,0000010110
54201,0000010010
54241,0000010010
54281,0000011000
54321,0000010000
54361,0000010110
54401,0000010110
54441,0000001110
54481,0000010110
54521,0000010110
54561,0000010000
54601,0000011000
54641,0000010010
54681,0000010010
54721,0000011000
54761,0000010000
54801,0000010100
54841,0000011000
54881,0000001110
54921,0000010110
54961,0000010110
55001,0000010000
55041,0000011000
55081,0000010100
55121,0000010010
55161,0000010110
55201,0000010010
55241,0000010100
55281,0000010110
55321,0000010100
55361,0000010010
55401,0000011000
55441,0000010000
55481,0000010100
55521,0000011000
55561,0000010000
55601,0000010110
55641,0000010110
55681,0000010010
55721,0000010100
55761,0000010110
55801,0000010000
55841,0000010110
55881,0000011000
55921,0000001110
55961,0000011000
56001,0000010110
56041,0000001110
56081,0000011000
56121,0000010110
56161,0000010000
56201,0000010110
56241,0000011000
56281,0000010010
56321,0000010100
56361,0000010110
56401,0000010010
56441,0000010100
56481,0000011000
56521,0000010000
56561,0000010110
56601,0000011000
56641,0000010010
56681,0000010010
56721,0000011000
56761,0000010010
56801,0000010100
56841,0000011000
56881,0000010100
56921,0000010010
56961,0000010110
57001,0000010110
57041,0000010000
57081,0000011000
57121,0000010110
57161,0000010000
57201,0000011000
57241,0000010110
57281,0000010010
57321,0000010100
57361,0000011000
57401,0000010010
57441,0000010100
57481,0000010110
57521,0000011000
57561,0000010000
57601,0000010110
57641,0000011000
57681,0000010010
57721,0000010100
57761,0000011000
57801,0000010010
57841,0000010100
57881,0000010110
57921,0000011000
57961,0000010000
58001,0000010110
58041,0000011000
58081,0000010100
58121,0000010010
58161,0000011000
58201,0000010100
58241,0000010010
58281,0000011000
58321,0000011000
58361,0000010000
58401,0000010110
58441,0000011000
58481,0000010100
58521,0000010010
58561,0000011000
58601,0000010110
