SimTime,OUT[14:0]
208801,111000100101000
208961,111000011101010
209121,111000100000100
209281,111000011111000
209441,111000011011010
209601,111000011001010
209761,111000011010100
209921,111000010111100
210081,111000011001100
210241,111000010001110
210401,111000010100010
210561,111000010111100
210721,111000001111100
210881,111000010011010
211041,111000001101000
211201,111000010000000
211361,111000001101010
211521,111000001100010
211681,111000001001110
211841,111000001010100
212001,111000000111100
212161,111000000111100
212321,111000000110100
212481,111000000110100
212641,111000000010010
212801,111000000010010
212961,111000000011000
213121,111000000000100
213281,110111111111000
213441,110111111101010
213601,110111111101010
213761,110111111011100
213921,110111111010010
214081,110111111001010
214241,110111111001100
214401,110111110110100
214561,110111110110100
214721,110111110100100
214881,110111110011110
215041,110111110100000
215201,110111110001000
215361,110111110000110
215521,110111110001100
215681,110111101100110
215841,110111101110010
216001,110111101010100
216161,110111101011000
216321,110111101101100
216481,110111101000100
216641,110111100111010
216801,110111100110010
216961,110111100110100
217121,110111100110100
217281,110111100100110
217441,110111100011000
217601,110111011110000
217761,110111100011010
217921,110111100001100
218081,110111011100010
218241,110111011111000
218401,110111011101000
218561,110111011001110
218721,110111011100100
218881,110111011011100
219041,110111011000010
219201,110111010110010
219361,110111011001100
219521,110111010100110
219681,110111010111010
219841,110111010011010
220001,110111010010000
220161,110111010010110
220321,110111010010100
220481,110111010000000
220641,110111010001010
220801,110111001010110
220961,110111010001000
221121,110111001100100
221281,110111001011100
221441,110111001100010
221601,110111001010110
221761,110111001000100
221921,110111000111100
222081,110111001001100
222241,110111000110010
222401,110111000110010
222561,110111000101100
222721,110111000011100
222881,110111000010110
223041,110111000011000
223201,110111000010000
223361,110110111111010
223521,110111000010100
223681,110110111110010
223841,110110111101000
224001,110110111111000
224161,110110111101110
224321,110110111010100
224481,110110111011110
224641,110110111001110
224801,110110111001100
224961,110110111010100
225121,110110110111100
225281,110110110110100
225441,110110110110100
225601,110110110101110
225761,110110110101010
225921,110110110101100
226081,110110110011010
226241,110110110010110
226401,110110110001100
226561,110110110001000
226721,110110110011010
226881,110110101111100
227041,110110101110100
227201,110110101111010
227361,110110101101000
227521,110110101110100
227681,110110101100100
227841,110110101010110
228001,110110101100010
228161,110110101001100
228321,110110101011100
228481,110110100111010
228641,110110101011110
228801,110110100101100
228961,110110101000100
229121,110110100100100
229281,110110100111110
229441,110110100111110
229601,110110100010100
229761,110110100100100
229921,110110100101100
230081,110110011111000
230241,110110100101110
230401,110110100011100
230561,110110011111100
230721,110110011110000
230881,110110100011100
231041,110110011101100
231201,110110100011100
231361,110110011101100
231521,110110011011000
231681,110110011100010
231841,110110011011110
232001,110110100011000
232161,110110011001010
232321,110110011010100
232481,110110011100010
232641,110110011001010
232801,110110011010100
232961,110110011000100
233121,110110011010100
233281,110110010111100
233441,110110011000100
233601,110110011001010
233761,110110010100110
233921,110110010011010
234081,110110011000000
234241,110110011000000
234401,110110010111000
234561,110110010010100
234721,110110010100010
234881,110110010100010
235041,110110010000110
235201,110110010110010
235361,110110010011100
235521,110110010001010
235681,110110010000010
235841,110110010011110
236001,110110010011100
236161,110110001110000
236321,110110001110100
236481,110110010100000
236641,110110001100100
236801,110110001111110
236961,110110010000110
237121,110110001110100
237281,110110001100100
237441,110110010000100
237601,110110001011110
237761,110110001100110
237921,110110001111100
238081,110110001011110
238241,110110001101000
238401,110110001101000
238561,110110001010110
238721,110110001100100
238881,110110001001100
239041,110110001100110
239201,110110001010010
239361,110110001011100
239521,110110001010010
239681,110110001010110
239841,110110000111100
240001,110110001011100
240161,110110001000100
240321,110110001000100
240481,110110001000100
240641,110110001010110
240801,110110000110010
240961,110110001011100
241121,110110000101100
241281,110110001001100
241441,110110000111100
241601,110110001000010
241761,110110000111110
241921,110110000110010
242081,110110000111010
242241,110110000110100
242401,110110000111100
242561,110110000101100
242721,110110000111010
242881,110110000110010
243041,110110000101100
243201,110110000111100
243361,110110000101100
243521,110110000101010
243681,110110001000010
243841,110110000100100
244001,110110000111010
244161,110110000011100
244321,110110000101010
244481,110110000111100
244641,110110000101100
244801,110110000110010
244961,110110000011010
245121,110110000101100
245281,110110000111010
245441,110110000100010
245601,110110000011100
245761,110110000111100
245921,110110000101100
246081,110110000100000
246241,110110000101100
246401,110110000101100
246561,110110000101010
246721,110110000100010
246881,110110000101100
247041,110110000111010
247201,110110000011010
247361,110110000101100
247521,110110000110100
247681,110110000101100
247841,110110000011010
