SimTime,OUT[21:0]
99205,0001001011011100011100
99525,0000011000100011100100
99845,0001001011001001011010
100165,0000011001011101010100
100485,0001001010110100001100
100805,0000011010010100011000
101125,0001001010100001011010
101445,0000011011010011011100
101765,0001001010001011001100
102085,0000011100001101001100
102405,0001001001110101001100
102725,0000011101000100101000
103045,0001001001011101110000
103365,0000011110000001001000
103685,0001001001000010001100
104005,0000011110111100110100
104325,0001001000101101111100
104645,0000011111110110001100
104965,0001001000010000100010
105285,0000100000101110001000
105605,0001000111111100000010
105925,0000100001011111000000
106245,0001000111011111000110
106565,0000100010100010101100
106885,0001000111000010001000
107205,0000100011010100000000
107525,0001000110100111111000
107845,0000100100001101111100
108165,0001000110000101101110
108485,0000100101000011100000
108805,0001000101101011000100
109125,0000100101111001011100
109445,0001000101010000100100
109765,0000100110111001001100
110085,0001000100110000011110
110405,0000100111100010011000
110725,0001000100001111000100
111045,0000101000100010101000
111365,0001000011110001111100
111685,0000101001010000011100
112005,0001000011010010000100
112325,0000101010000111010100
112645,0001000010101011000110
112965,0000101010111110001000
113285,0001000010000111110110
113605,0000101011110000100100
113925,0001000001110001111010
114245,0000101100100011010000
114565,0001000001000011111000
114885,0000101101011100110000
115205,0001000000011111100000
115525,0000101110001001100100
115845,0000111111111100100100
116165,0000101110111010111100
116485,0000111111011100111010
116805,0000101111110001100100
117125,0000111110101110100000
117445,0000110000100000101100
117765,0000111110001010010100
118085,0000110001010001011100
118405,0000111101100110101000
118725,0000110010000010011100
119045,0000111100111011010100
119365,0000110010110011101000
119685,0000111100010110100010
120005,0000110011100100000100
120325,0000111011101011100100
120645,0000110100010010111100
120965,0000111011000001110100
121285,0000110101000000111100
121605,0000111010011011001100
121925,0000110101101110000000
122245,0000111001101111000100
122565,0000110110011001010100
122885,0000111001000001010110
123205,0000110111001011010000
123525,0000111000011000001000
123845,0000110111110100000000
124165,0000110111101100101110
124485,0000111000100101011100
124805,0000110110111101000010
125125,0000111001001010011100
125445,0000110110010000111100
125765,0000111001111010001100
126085,0000110101100111110100
126405,0000111010011100001000
126725,0000110100110111010000
127045,0000111011010010000100
127365,0000110100000100111110
127685,0000111011110011011100
128005,0000110011011010000110
128325,0000111100011100000000
128645,0000110010100100001010
128965,0000111101001000011000
129285,0000110001111101010100
129605,0000111101101100000100
129925,0000110001000100110000
130245,0000111110011001100000
130565,0000110000010110010100
130885,0000111110110111110100
131205,0000101111100101100000
131525,0000111111011100001000
131845,0000101110101111010100
132165,0001000000001001110000
132485,0000101110000011001100
132805,0001000000101010100000
133125,0000101101001011110100
133445,0001000001001010010100
133765,0000101100010111111010
134085,0001000001110001100100
134405,0000101011101010001010
134725,0001000010010101011000
135045,0000101010101111001110
135365,0001000010110010010100
135685,0000101001111010001110
136005,0001000011011011011100
136325,0000101001001011000110
136645,0001000011111000100100
136965,0000101000001110100110
137285,0001000100010010011100
137605,0000100111011110000110
137925,0001000100110100010000
138245,0000100110100101100110
138565,0001000101010110111000
138885,0000100101101101011000
139205,0001000101110101010000
139525,0000100100110111111110
139845,0001000110001111010000
140165,0000100100000101111100
140485,0001000110110000010000
140805,0000100011001000000000
141125,0001000111001001010100
141445,0000100010010001001010
141765,0001000111011111111100
142085,0000100001011001001100
142405,0001001000000010011000
142725,0000100000011101110000
143045,0001001000010110110000
143365,0000011111100101011010
143685,0001001000110010011000
144005,0000011110110001000110
144325,0001001001001011101000
144645,0000011101110100000110
144965,0001001001011111011000
145285,0000011100111000000100
145605,0001001001111000011100
145925,0000011100000011000000
146245,0001001010010001011000
146565,0000011011000101101010
146885,0001001010100100011100
147205,0000011010001000110110
147525,0001001010111000110000
147845,0000011001010010010010
148165,0001001011010000101000
148485,0000011000010011110000
148805,0001001011100010100100
149125,0000010111011010010010
149445,0001001011110110111000
149765,0000010110011010000100
150085,0001001100000110011000
150405,0000010101100010111110
150725,0001001100010010011100
151045,0000010100100101000000
151365,0001001100100111111000
151685,0000010011101101101100
152005,0001001100111000101100
152325,0000010010101011011010
152645,0001001101001000100100
152965,0000010001110001001110
153285,0001001101011000111100
153605,0000010000110010010010
153925,0001001101011101101000
154245,0000001111110010100100
154565,0001001101110011111100
154885,0000001110111001100100
155205,0001001101111001100100
155525,0000001101111111111000
155845,0001001110000110011000
156165,0000001100111110111100
156485,0001001110010010101000
156805,0000001100000010000010
157125,0001001110011011001100
157445,0000001011000010011010
157765,0001001110101000011100
158085,0000001010001000010100
158405,0001001110110000000000
158725,0000001001000011101010
159045,0001001110110100001000
159365,0000001000001001101100
159685,0001001110110011010100
160005,0000000111001110110100
160325,0001001111000110111100
160645,0000000110001100110000
160965,0001001111000100001100
161285,0000000101001111110010
161605,0001001111001010101000
161925,0000000100010011010010
162245,0001001111001111100000
162565,0000000011001110101110
162885,0001001111010101010000
163205,0000000010010111110100
163525,0001001111001111001000
163845,0000000001010110100110
164165,0001001111010010011000
164485,0000000000010111000110
164805,0001001111011101000000
165125,1111111111011110001100
165445,0001001111010100101100
165765,1111111110011000000110
166085,0001001111010001000000
166405,1111111101011000001000
166725,0001001111010001110100
167045,1111111100100101010100
167365,0001001111010101011000
167685,1111111011011101011000
168005,0001001111001110100000
168325,1111111010100111011010
168645,0001001111000110100100
168965,1111111001100010000100
169285,0001001111000100100000
169605,1111111000100111000000
169925,0001001111000100001100
170245,1111110111101001101110
170565,0001001110111110001000
170885,1111110110101001010000
171205,0001001110110010001000
171525,1111110101101010111100
171845,0001001110100011101000
172165,1111110100110001101000
172485,0001001110100111010100
172805,1111110011110101011110
173125,0001001110011001001000
173445,1111110010101110111000
173765,0001001110001101110000
174085,1111110001110011001110
174405,0001001110000111001000
174725,1111110000111011100100
175045,0001001101110110001000
175365,1111101111111011010010
175685,0001001101101111100000
176005,1111101111000010110000
176325,0001001101011110010100
176645,1111101101111101010110
176965,0001001101010001111100
177285,1111101101001010111100
177605,0001001101000011111000
177925,1111101100000111101010
178245,0001001100110101100100
178565,1111101011001011010100
178885,0001001100100010110100
179205,1111101010010001001000
179525,0001001100010101101100
179845,1111101001010010100110
180165,0001001100000101000100
180485,1111101000011101011010
180805,0001001011101100011100
181125,1111100111011101101000
181445,0001001011011110001100
181765,1111100110100010100100
182085,0001001011001010010100
182405,1111100101101100110110
182725,0001001010110111010000
183045,1111100100101001110100
183365,0001001010011100110100
183685,1111100011110100010100
184005,0001001010001110101000
184325,1111100010110101100010
184645,0001001001110001001100
184965,1111100010000010010010
185285,0001001001011101110000
185605,1111100001000011101100
185925,0001001001000110000100
186245,1111100000001100111000
186565,0001001000101000001000
186885,1111011111010100000100
187205,0001001000010111000100
187525,1111011110011011001110
187845,0001000111110101011000
188165,1111011101100101010110
188485,0001000111011011001100
188805,1111011100101000011100
189125,0001000111000100000100
189445,1111011011110100000110
189765,0001000110101001001000
190085,1111011010111100100100
190405,0001000110001001001100
190725,1111011010000011100110
191045,0001000101110000000000
191365,1111011001001010111010
191685,0001000101001110110100
192005,1111011000011010100010
192325,0001000100101010100100
192645,1111010111011111111110
192965,0001000100010000010100
193285,1111010110101110110110
193605,0001000011110001110000
193925,1111010101111001110010
194245,0001000011001111111100
194565,1111010101000010110110
194885,0001000010101100010000
195205,1111010100001100011010
195525,0001000010001101011000
195845,1111010011011101011000
196165,0001000001101001100100
196485,1111010010100110100000
196805,0001000001000110011100
197125,1111010001110101100100
197445,0001000000011110010100
197765,1111010001000011011000
198085,0000111111111111010000
198405,1111010000001101011100
198725,0000111111010111011000
199045,1111001111011111111010
199365,0000111110110001110000
199685,1111001110101110101100
200005,0000111110001100010100
200325,1111001101111110010100
200645,0000111101100101100000
200965,1111001101001011111110
201285,0000111100111100000000
201605,1111001100011011010000
201925,0000111100010011100000
202245,1111001011101110001110
202565,0000111011101010101000
202885,1111001010111110010000
203205,0000111011000111011100
203525,1111001010010011111000
203845,0000111010010101010000
204165,1111001001100101011110
204485,0000111001101110100100
204805,1111001000110110010000
205125,0000111001000011011000
205445,1111001000001001011000
205765,0000111000010111110000
206085,1111000111100001100110
206405,0000110111101011010100
206725,1111000110110001011010
207045,0000110111000010100000
207365,1111000110001001010110
207685,0000110110001101100100
208005,1111000101011011011000
208325,0000110101100110101000
208645,1111000100110101101000
208965,0000110100110100011100
209285,1111000100001000100110
209605,0000110100001010010100
209925,1111000011100110110110
210245,0000110011010110110100
210565,1111000010111000110010
210885,0000110010100111101000
211205,1111000010010001110010
211525,0000110001110100100000
211845,1111000001101101110100
212165,0000110001001101001100
212485,1111000001000010001110
212805,0000110000010010101100
213125,1111000000100011110110
213445,0000101111100110101000
213765,1110111111110110100100
214085,0000101110101111111100
214405,1110111111011011110000
214725,0000101110000000010000
215045,1110111110101110000110
215365,0000101101001111100000
215685,1110111110001111001010
216005,0000101100010110110000
216325,1110111101101011010110
216645,0000101011100100000100
216965,1110111101001100011100
217285,0000101010110100010000
217605,1110111100101010000000
217925,0000101001111010110000
218245,1110111100000110011000
218565,0000101001000110010000
218885,1110111011100111111010
219205,0000101000010011000000
219525,1110111011001101000000
219845,0000100111011001111000
220165,1110111010101011000000
220485,0000100110101000011100
220805,1110111010001001000110
221125,0000100101101011101100
221445,1110111001110011110100
221765,0000100100110111110100
222085,1110111001001110110010
222405,0000100100000010010000
222725,1110111000111001000110
223045,0000100011001010101100
223365,1110111000011100010100
223685,0000100010001111110000
224005,1110111000000001110110
224325,0000100001011000010100
224645,1110110111101001111010
224965,0000100000011110011000
225285,1110110111001101010100
225605,0000011111101110110100
225925,1110110110110011101100
226245,0000011110101000111100
226565,1110110110011110101010
226885,0000011101110101111100
227205,1110110110000110001000
227525,0000011100111010001100
227845,1110110101110011110110
228165,0000011011111111000100
228485,1110110101010111011100
228805,0000011011000101100100
229125,1110110101000111100010
229445,0000011010001001001000
229765,1110110100110000010100
230085,0000011001001100011000
230405,1110110100011111111000
230725,0000011000010111100100
231045,1110110100000111001110
231365,0000010111011001110100
231685,1110110100000000011010
232005,0000010110011110010000
232325,1110110011100111010010
232645,0000010101100001001000
232965,1110110011010101101110
233285,0000010100100011111000
233605,1110110011001000110100
233925,0000010011100101011100
234245,1110110010110111101010
234565,0000010010101111001100
234885,1110110010101000001010
235205,0000010001101110010100
235525,1110110010100000100100
235845,0000010000111000010100
236165,1110110010001110011110
236485,0000001111110110001000
236805,1110110010000100001010
237125,0000001110110110100000
237445,1110110001111010000100
237765,0000001101111111101000
238085,1110110001101101101100
238405,0000001100111110111100
238725,1110110001100110011100
239045,0000001011111110101000
239365,1110110001011000101110
239685,0000001011000011011100
240005,1110110001001111011100
240325,0000001010000101100100
240645,1110110001001011000010
240965,0000001001001000011000
241285,1110110001001010101010
241605,0000001000000111110100
241925,1110110000111100010100
242245,0000000111001101111000
242565,1110110000111010100100
242885,0000000110001101000100
243205,1110110000110010100010
243525,0000000101010010101100
243845,1110110000110011000100
244165,0000000100001110001100
244485,1110110000101101000100
244805,0000000011010011110000
245125,1110110000101101011000
245445,0000000010010011101000
245765,1110110000101101111000
246085,0000000001010010010000
246405,1110110000100100111000
246725,0000000000011101011100
247045,1110110000101010010010
247365,1111111111011001100000
247685,1110110000101110111100
248005,1111111110011000010100
248325,1110110000101101001010
248645,1111111101011100101000
248965,1110110000101110001010
249285,1111111100100000110000
249605,1110110000101110010010
249925,1111111011011100110100
250245,1110110000111100000100
250565,1111111010100110011000
250885,1110110000110111111000
251205,1111111001100011100100
251525,1110110000111101001100
251845,1111111000100101111000
252165,1110110001000011111110
252485,1111110111101001011100
252805,1110110001001100010100
253125,1111110110101001110000
253445,1110110001011100011100
253765,1111110101101000111100
254085,1110110001011000111010
254405,1111110100110010110100
254725,1110110001100110000110
255045,1111110011110011011100
255365,1110110001110001111110
255685,1111110010110001101000
256005,1110110001110111101010
256325,1111110001110100010000
256645,1110110010001001010110
256965,1111110000111010000000
257285,1110110010010011101100
257605,1111101111111101111000
257925,1110110010011111011010
258245,1111101111000000110000
258565,1110110010110010000110
258885,1111101101111100001000
259205,1110110010111111011000
259525,1111101101001001100000
259845,1110110011001011001110
260165,1111101100000111010000
260485,1110110011010100010010
260805,1111101011001111111100
261125,1110110011101111101110
261445,1111101010001110001000
261765,1110110011111001001010
262085,1111101001010101010000
262405,1110110100010000011110
262725,1111101000010110111000
263045,1110110100100010011100
263365,1111100111011110101100
263685,1110110100110101111010
264005,1111100110100100011100
264325,1110110101001010000100
264645,1111100101101001110000
264965,1110110101011111010000
265285,1111100100101001100000
265605,1110110101110110110000
265925,1111100011110101011100
266245,1110110110001111000100
266565,1111100010110111111000
266885,1110110110011101010110
267205,1111100010000000110000
267525,1110110110111100101100
267845,1111100001000010000100
268165,1110110111010101101010
268485,1111100000001110100000
268805,1110110111101001100000
269125,1111011111010001101100
269445,1110111000001010001110
269765,1111011110011010101100
270085,1110111000100010001000
270405,1111011101100101010000
270725,1110111000111010000010
271045,1111011100101000001100
271365,1110111001011011100010
271685,1111011011110010110000
272005,1110111001110100101000
272325,1111011010111100001100
272645,1110111010010000101000
272965,1111011010000110100100
273285,1110111010110100000010
273605,1111011001001011000000
273925,1110111011010010001000
274245,1111011000011000100000
274565,1110111011110000111110
274885,1111010111011111111000
275205,1110111100001011111000
275525,1111010110101110110000
275845,1110111100110001000100
276165,1111010101111000111100
276485,1110111101010100000010
276805,1111010101000010111000
277125,1110111101110011010000
277445,1111010100001100111100
277765,1110111110010110011010
278085,1111010011011110101100
278405,1110111110111001010100
278725,1111010010100101001000
279045,1110111111100010010110
279365,1111010001110100111000
279685,1111000000000001100110
280005,1111010001000100100100
280325,1111000000100111001100
280645,1111010000001011111000
280965,1111000001001100000010
281285,1111001111011010001100
281605,1111000001110111000000
281925,1111001110110001111000
282245,1111000010010111110110
282565,1111001101111110001100
282885,1111000011000111011110
283205,1111001101001100000000
283525,1111000011101010000110
283845,1111001100100001001000
284165,1111000100010011011000
284485,1111001011101100111000
284805,1111000100111011010000
285125,1111001011000000010100
285445,1111000101100110110100
285765,1111001010010000001100
286085,1111000110010101010100
286405,1111001001011111111100
286725,1111000110111001010110
287045,1111001000111001110100
287365,1111000111100110011000
287685,1111001000001101111100
288005,1111001000010111110010
288325,1111000111011101110100
288645,1111001000111110111110
288965,1111000110110010001000
289285,1111001001101110010110
289605,1111000110000111101100
289925,1111001010011000000000
290245,1111000101011010000000
290565,1111001011001111010110
290885,1111000100111000101000
291205,1111001011110101001100
291525,1111000100000111011100
291845,1111001100101000100110
292165,1111000011100001101000
292485,1111001101011001000010
292805,1111000010111011011100
293125,1111001110001001111010
293445,1111000010001111010000
293765,1111001110110111000000
294085,1111000001110000110100
294405,1111001111100110110000
294725,1111000001000010100100
295045,1111010000011011111100
295365,1111000000011101111100
295685,1111010001001110011000
296005,1110111111111110000100
296325,1111010001111111010000
296645,1110111111010110110000
296965,1111010010110010011110
297285,1110111110101110011000
297605,1111010011101001110000
297925,1110111110001110011100
298245,1111010100010110011100
298565,1110111101101101011000
298885,1111010101001111011110
299205,1110111101000101100000
299525,1111010110001000110100
299845,1110111100101110110100
300165,1111010110110010110100
300485,1110111100000111000000
300805,1111010111110011000000
301125,1110111011101100100000
301445,1111011000100010001000
301765,1110111011000101101000
302085,1111011001010111001110
302405,1110111010101111000000
302725,1111011010010101000100
303045,1110111010001100101100
303365,1111011011000101100000
303685,1110111001101110011000
304005,1111011100000001100100
304325,1110111001010110010000
304645,1111011100111000111010
304965,1110111000110100011100
305285,1111011101100111110000
305605,1110111000011010010000
305925,1111011110101000110100
306245,1110111000000011101100
306565,1111011111011111111000
306885,1110110111100001101100
307205,1111100000010110001000
307525,1110110111001110011100
307845,1111100001010010101110
308165,1110110110111001101000
308485,1111100010001111010100
308805,1110110110011100000000
309125,1111100011000011001000
309445,1110110110001011101000
309765,1111100100000001001010
310085,1110110101101100011100
310405,1111100100111010010110
310725,1110110101010100111100
311045,1111100101110100010010
311365,1110110101001001001100
311685,1111100110110101111010
312005,1110110100110110111100
312325,1111100111100101001010
312645,1110110100011010010000
312965,1111101000101000100010
313285,1110110100001110101000
313605,1111101001100010110010
313925,1110110011111001000100
314245,1111101010011100011000
314565,1110110011100110000000
314885,1111101011011100101010
315205,1110110011010101011100
315525,1111101100010000010110
315845,1110110011001000111100
316165,1111101101010101101000
316485,1110110010111101100000
316805,1111101110010000000000
317125,1110110010101000011000
317445,1111101111001110111100
317765,1110110010011100100100
318085,1111110000001011011000
318405,1110110010010100100000
318725,1111110001000000000000
319045,1110110001111110111000
319365,1111110010001010100010
319685,1110110001111100000100
320005,1111110010111100110000
320325,1110110001101100000100
320645,1111110011111110000010
320965,1110110001100011100000
321285,1111110100111110010010
321605,1110110001011001100100
321925,1111110101111011110110
322245,1110110001011100001100
322565,1111110110110110010100
322885,1110110001001010101000
323205,1111110111110110101010
323525,1110110000111011001000
323845,1111111000110011011000
324165,1110110001000101100100
324485,1111111001110001011010
324805,1110110000110110111100
325125,1111111010110100100110
325445,1110110000110110000000
325765,1111111011101110001010
326085,1110110000110001110000
326405,1111111100101111111100
326725,1110110000110000100000
327045,1111111101100010110010
327365,1110110000101001010000
327685,1111111110101010111110
328005,1110110000100110011000
328325,1111111111100110010100
328645,1110110000101101101000
328965,0000000000100100001100
329285,1110110000101011110000
329605,0000000001100111000100
329925,1110110000100111100100
330245,0000000010101001011000
330565,1110110000101001101100
330885,0000000011011100100010
331205,1110110000110010010100
331525,0000000100100010101110
331845,1110110000110000100100
332165,0000000101010101111110
332485,1110110000110111101100
332805,0000000110100001100000
333125,1110110000110101101100
333445,0000000111010110010010
333765,1110110001001000101100
334085,0000001000010100101110
334405,1110110001000101011100
334725,0000001001011000111000
335045,1110110001001111011100
335365,0000001010001111111100
335685,1110110001010000100100
336005,0000001011010000111000
336325,1110110001011001100000
336645,0000001100010001010010
336965,1110110001101010101100
337285,0000001101001100101110
337605,1110110001101110001100
337925,0000001110000100010000
338245,1110110001111100011100
338565,0000001111001101110100
338885,1110110010000111110000
339205,0000010000000010110100
339525,1110110010010000011100
339845,0000010000111111001100
340165,1110110010011111100000
340485,0000010001111010100000
340805,1110110010101100101100
341125,0000010010111011011110
341445,1110110010111111001000
341765,0000010011111000111100
342085,1110110011001011110000
342405,0000010100110101000100
342725,1110110011011011010000
343045,0000010101101110001100
343365,1110110011101110010000
343685,0000010110101110111010
344005,1110110011111001111100
344325,0000010111100000100110
344645,1110110100010000011000
344965,0000011000100000100000
345285,1110110100100100000000
345605,0000011001011111001110
345925,1110110100110101001100
346245,0000011010010111000100
346565,1110110101001011100000
346885,0000011011010011010000
347205,1110110101011101111100
347525,0000011100001000111110
347845,1110110101110110101100
348165,0000011101001010010100
348485,1110110110001010100000
348805,0000011101111110000110
349125,1110110110100100111100
349445,0000011110111000101010
349765,1110110110111010111000
350085,0000011111110111110000
350405,1110110111010001011100
350725,0000100000101100011010
351045,1110110111110001000100
351365,0000100001100111010000
351685,1110111000000100110100
352005,0000100010100001010110
352325,1110111000011111110000
352645,0000100011010000011110
352965,1110111000111110110100
353285,0000100100001101010100
353605,1110111001011001110000
353925,0000100101000111000000
354245,1110111001111000001000
354565,0000100101111001001000
354885,1110111010010100000000
355205,0000100110101101100100
355525,1110111010110010110000
355845,0000100111101101011010
356165,1110111011001110111000
356485,0000101000011100010010
356805,1110111011101111111000
357125,0000101001010010111100
357445,1110111100010000001000
357765,0000101010000101011100
358085,1110111100101100010000
358405,0000101010111100000000
358725,1110111101010010111100
359045,0000101011110011011000
359365,1110111101111000100000
359685,0000101100100010001100
360005,1110111110010111010000
360325,0000101101011010100100
360645,1110111110111010011000
360965,0000101110001010001110
361285,1110111111011110010000
361605,0000101110111010110010
361925,1111000000000010001000
362245,0000101111110100010010
362565,1111000000100110111000
362885,0000110000100011101010
363205,1111000001010001011000
363525,0000110001010000010100
363845,1111000001101110111100
364165,0000110001111111110010
364485,1111000010011100110100
364805,0000110010110100001000
365125,1111000011000001000100
365445,0000110011100010100110
365765,1111000011101100011100
366085,0000110100010000010000
366405,1111000100010101110100
366725,0000110100111101100110
367045,1111000100111111001000
367365,0000110101110001010000
367685,1111000101100101101100
368005,0000110110011110010100
368325,1111000110001101111100
368645,0000110111001000100000
368965,1111000110111100110000
369285,0000110111110010110100
369605,1111000111101101010000
369925,0000111000100100010010
370245,1111001000010001000000
370565,0000111001001100111010
370885,1111001001000000100000
371205,0000111001110110010100
371525,1111001001101110010000
371845,0000111010100110101100
